account_id,mes_ano,transfer_in,transfer_out,pix_in,pix_out,saldo_mes,saldo_acumulado
1939402546244374016,2020-10,2851.35,0,0,1946.98,904.37,-3502.45
1940564976545891840,2020-01,226.17,3589.5,0,2590.49,-5953.82,-5953.82
1940564976545891840,2020-02,2685.59,7374.53,2027.77,245.35,-2906.52,-8860.34
1940564976545891840,2020-03,0,2890.3,4289.5,3315.52,-1916.32,-10776.66
1940564976545891840,2020-04,2917.38,4328.43,2051.68,1873.04,-1232.41,-12009.07
1940564976545891840,2020-05,3203.96,7569.94,1443.69,5436.11,-8358.4,-20367.47
1940564976545891840,2020-06,3170.79,2086.65,3454.68,4781.69,-242.87,-20610.34
1940564976545891840,2020-07,247.03,3493.65,1376.78,2935.92,-4805.76,-25416.1
1940564976545891840,2020-08,2117.66,0,5532.1,4791.91,2857.85,-22558.25
1940564976545891840,2020-09,1251.97,2370.04,697.8,2962.84,-3383.11,-25941.36
1940564976545891840,2020-10,3263.7,3837.43,577.44,4230.71,-4227,-30168.36
1940564976545891840,2020-11,3521.87,3377.35,0,4799.38,-4654.86,-34823.22
1940564976545891840,2020-12,6733.03,2971.06,985.56,2812.18,1935.35,-32887.87
1941809889078829312,2020-06,0,1741.71,0,0,-1741.71,-1741.71
1942450447856802816,2020-02,728.81,0,0,0,728.81,728.81
1942450447856802816,2020-04,980.07,0,1479.9,1948.18,511.79,1240.6
1942450447856802816,2020-06,0,1630.91,0,1099.27,-2730.18,-1489.58
1942450447856802816,2020-11,1208.89,42.48,0,0,1166.41,-323.17
1943572092420033280,2020-02,3628.18,0,446.73,733.99,3340.92,3340.92
1943572092420033280,2020-04,1135.48,0,0,902.54,232.94,3573.86
1943572092420033280,2020-05,55.71,0,0,1334.03,-1278.32,2295.54
1943572092420033280,2020-06,653.73,1303.06,0,843.16,-1492.49,803.05
1943572092420033280,2020-08,2242.12,1204.66,466.26,1319.54,184.18,987.23
1943572092420033280,2020-09,0,2965.53,2082.32,1182.44,-2065.65,-1078.42
1943572092420033280,2020-10,0,1138.2,0,1369.65,-2507.85,-3586.27
1943572092420033280,2020-11,2357.11,540.29,0,422.83,1393.99,-2192.28
1943572092420033280,2020-12,4852.57,1334.34,1472.2,1428.95,3561.48,1369.2
1943692487052691456,2020-01,546.45,288.7,2698.94,1992.55,964.14,964.14
1943692487052691456,2020-04,911.18,647.3,3180.65,0,3444.53,4408.67
1943692487052691456,2020-07,910.75,2994.6,1424.98,5459.97,-6118.84,-1710.17
1943692487052691456,2020-08,1335.29,1582.96,0,1203.09,-1450.76,-3160.93
1943692487052691456,2020-09,880.1,211.77,1821.14,1800.08,689.39,-2471.54
1943692487052691456,2020-10,3602.92,2042.16,3515.9,2551.79,2524.87,53.33
1943692487052691456,2020-11,0,2542.92,0,1359.02,-3901.94,-3848.61
1943692487052691456,2020-12,0,1496.33,0,2439.8,-3936.13,-7784.74
1944597436332945152,2020-01,8574.5,774.79,5769.18,4116.59,9452.3,9452.3
1944597436332945152,2020-02,1059.75,2405.58,6246.12,4932.21,-31.92,9420.38
1944597436332945152,2020-03,9314.3,2338.09,3025.95,3182.59,6819.57,16239.95
1944597436332945152,2020-04,7207.69,2143.57,1855.3,8475.07,-1555.65,14684.3
1944597436332945152,2020-05,2636.58,10642.87,4996.71,4436.94,-7446.52,7237.78
1944597436332945152,2020-06,2907.7,6477.91,1526.84,8748.2,-10791.57,-3553.79
1944597436332945152,2020-07,0,2412.79,3377.29,3761.93,-2797.43,-6351.22
1944597436332945152,2020-08,348.38,6077.32,2603.44,5102.44,-8227.94,-14579.16
1944597436332945152,2020-09,3692.14,3001.79,2815.91,3503.49,2.77,-14576.39
1944597436332945152,2020-10,5806.29,3539.23,995.89,2744.94,518.01,-14058.38
1944597436332945152,2020-11,11016.01,3456.93,3511.62,4254.18,6816.52,-7241.86
1944597436332945152,2020-12,8155.91,6853.21,2290.51,4762.07,-1168.86,-8410.72
1945603367318672384,2020-01,0,2832.1,3208.72,3785.18,-3408.56,-3408.56
1945603367318672384,2020-02,786.9,4813.82,421.33,2385.26,-5990.85,-9399.41
1945603367318672384,2020-03,2848.92,3228.58,3673.98,1465.67,1828.65,-7570.76
1945603367318672384,2020-04,1773.49,6059.32,903.77,5043.18,-8425.24,-15996
1945603367318672384,2020-05,1226.55,5988.35,1791.62,3377.22,-6347.4,-22343.4
1945603367318672384,2020-06,3538.84,2996.06,5516.41,5855.84,203.35,-22140.05
1945603367318672384,2020-07,2660.3,260.3,3719.72,4164.51,1955.21,-20184.84
1945603367318672384,2020-08,5633.41,4315.49,6935.45,2122.34,6131.03,-14053.81
1945603367318672384,2020-09,3334.05,2393.92,4665.07,3577.77,2027.43,-12026.38
1945603367318672384,2020-10,5985.73,9111.63,1820.48,4465.18,-5770.6,-17796.98
1945603367318672384,2020-11,304.36,1908.9,3134.62,3723.52,-2193.44,-19990.42
1945603367318672384,2020-12,3921.54,9595.73,8477.01,2634.53,168.29,-19822.13
1948388502601509632,2020-01,1141.72,3419.92,1653.64,310.78,-935.34,-935.34
1948388502601509632,2020-02,1163.26,2497.56,3343.16,2307.97,-299.11,-1234.45
1948388502601509632,2020-03,3921.44,2396.47,3379.64,986.31,3918.3,2683.85
1948388502601509632,2020-04,3600.44,0,3148.44,1748.49,5000.39,7684.24
1948388502601509632,2020-05,5849.74,1040.92,2803.59,196.28,7416.13,15100.37
1948388502601509632,2020-06,428.07,0,0,3692.28,-3264.21,11836.16
1948388502601509632,2020-07,3004.53,0,1729.98,802.31,3932.2,15768.36
1948388502601509632,2020-08,1199.71,1812.22,4487.4,0,3874.89,19643.25
1948388502601509632,2020-09,1981.02,2274.7,124.59,1458.36,-1627.45,18015.8
1948388502601509632,2020-10,587.79,1065.46,2095.94,444.53,1173.74,19189.54
1948388502601509632,2020-11,1234.3,2633.51,5980.75,4840.56,-259.02,18930.52
1948388502601509632,2020-12,0,3324.39,3202.33,3463.64,-3585.7,15344.82
1948552165337271808,2020-01,5160.99,1459.3,1364.69,2783.1,2283.28,2283.28
1948552165337271808,2020-02,2067.89,2168.59,3940.86,3666.91,173.25,2456.53
1948552165337271808,2020-03,1337.5,6581.63,2861.02,6458.66,-8841.77,-6385.24
1948552165337271808,2020-04,2879.97,4121.3,3952.64,3314.82,-603.51,-6988.75
1948552165337271808,2020-05,0,1545.03,6170.16,4419.78,205.35,-6783.4
1948552165337271808,2020-06,4139,5916.85,6704.28,1804.68,3121.75,-3661.65
1948552165337271808,2020-07,3341.35,7175.44,9609.46,2682.32,3093.05,-568.6
1948552165337271808,2020-08,8785.86,4478.77,6913.39,5190.64,6029.84,5461.24
1948552165337271808,2020-09,343.9,4275.42,5394,4319.18,-2856.7,2604.54
1948552165337271808,2020-10,1962.28,6043.74,157.98,5582.13,-9505.61,-6901.07
1948552165337271808,2020-11,2594.52,8697.1,6669.33,7711.01,-7144.26,-14045.33
1948552165337271808,2020-12,3806.9,6143.62,5338.01,4085.08,-1083.79,-15129.12
1953112728923266048,2020-04,0,1295.5,0,0,-1295.5,-1295.5
1953112728923266048,2020-05,277.51,0,0,0,277.51,-1017.99
1953112728923266048,2020-10,1288.34,732.09,157.34,1146.81,-433.22,-1451.21
1953403675746750464,2020-01,0,985.28,2791.65,1822.35,-15.98,-15.98
1953403675746750464,2020-02,1300.94,1156.68,0,382.91,-238.65,-254.63
1953403675746750464,2020-03,989.73,1620.79,1090.63,306.43,153.14,-101.49
1953403675746750464,2020-05,0,2905.99,0,3192.78,-6098.77,-6200.26
1953403675746750464,2020-06,2900.61,2351.83,221.46,2528.21,-1757.97,-7958.23
1953403675746750464,2020-07,827.84,0,0,1443.08,-615.24,-8573.47
1953403675746750464,2020-08,206.72,1817.34,0,359.67,-1970.29,-10543.76
1953403675746750464,2020-09,1412.72,1992.35,0,556.94,-1136.57,-11680.33
1953403675746750464,2020-10,1258.89,3548.27,3189.99,173.73,726.88,-10953.45
1953403675746750464,2020-11,0,153.75,2176.98,0,2023.23,-8930.22
1953403675746750464,2020-12,251.29,1488.52,1538.4,1516.67,-1215.5,-10145.72
1953888712127537408,2020-01,8801.57,2523.99,3164.21,3633.79,5808,5808
1953888712127537408,2020-02,5105.43,2144.09,6671.03,8748.88,883.49,6691.49
1953888712127537408,2020-03,1499.96,8764.75,4511.82,2393.61,-5146.58,1544.91
1953888712127537408,2020-04,3171.12,1755.32,3571.62,3106.96,1880.46,3425.37
1953888712127537408,2020-05,3768.54,4356.52,4033.42,4928.62,-1483.18,1942.19
1953888712127537408,2020-06,2512.36,10219.25,5530.49,5322.93,-7499.33,-5557.14
1953888712127537408,2020-07,2970.46,6514.57,6895.87,3746.47,-394.71,-5951.85
1953888712127537408,2020-08,5035.28,4345.72,7097.02,279.74,7506.84,1554.99
1953888712127537408,2020-09,6781.96,1369.2,1006.29,3738.75,2680.3,4235.29
1953888712127537408,2020-10,7984.43,4246.45,0,6967.03,-3229.05,1006.24
1953888712127537408,2020-11,2573.8,945.13,3136.12,1743.02,3021.77,4028.01
1953888712127537408,2020-12,1639.14,2808.23,10995.44,2668.14,7158.21,11186.22
1954046449538448384,2020-01,4640.5,5240.18,247.12,4118.03,-4470.59,-4470.59
1954046449538448384,2020-02,4177.01,9103.56,5391.18,2283.46,-1818.83,-6289.42
1954046449538448384,2020-03,9020.8,8039.85,3452.46,5868.44,-1435.03,-7724.45
1954046449538448384,2020-04,4578.25,2806.25,3243.12,2962.47,2052.65,-5671.8
1954046449538448384,2020-05,3779.69,6149.21,4036.2,2463.49,-796.81,-6468.61
1954046449538448384,2020-06,4079.24,4102.09,3042.82,5067.72,-2047.75,-8516.36
1954046449538448384,2020-07,8888.43,116.17,4905.33,2359.67,11317.92,2801.56
1954046449538448384,2020-08,6022.56,1550.98,4410.31,2978.11,5903.78,8705.34
1954046449538448384,2020-09,1796.15,2564.26,4254.59,3591.68,-105.2,8600.14
1954046449538448384,2020-10,1452.84,5952.6,4798.77,2336.86,-2037.85,6562.29
1954046449538448384,2020-11,1974.4,3861.9,1301.74,4848.09,-5433.85,1128.44
1954046449538448384,2020-12,2283.68,9293.66,11640.88,4244.98,385.92,1514.36
1954910759338726912,2020-01,0,1121.37,2227.86,2055.38,-948.89,-948.89
1954910759338726912,2020-02,2455.97,2114.51,5708.44,2598.32,3451.58,2502.69
1954910759338726912,2020-03,3358.01,3036.8,222.76,842.92,-298.95,2203.74
1954910759338726912,2020-04,4033.79,1800.1,275.43,7083.32,-4574.2,-2370.46
1954910759338726912,2020-05,4764.49,1404.08,1053.09,1346.22,3067.28,696.82
1954910759338726912,2020-06,1032.49,1309,320.51,1707.16,-1663.16,-966.34
1954910759338726912,2020-07,1303.5,3010.59,1304.14,419.87,-822.82,-1789.16
1954910759338726912,2020-08,1819.48,3278.68,5937.62,913.64,3564.78,1775.62
1954910759338726912,2020-09,464.34,880.83,4867.79,1046.21,3405.09,5180.71
1954910759338726912,2020-10,1718.51,3480.72,1494.21,21.95,-289.95,4890.76
1954910759338726912,2020-11,5974.11,2273.08,597.44,0,4298.47,9189.23
1954910759338726912,2020-12,2602.97,1294.65,0,2783,-1474.68,7714.55
1955342249735495936,2020-02,0,115.49,0,0,-115.49,-115.49
1955342249735495936,2020-03,1738.41,0,2096.7,903.29,2931.82,2816.33
1955342249735495936,2020-04,509.2,1292.56,0,0,-783.36,2032.97
1955342249735495936,2020-06,952.03,330.12,0,1337.43,-715.52,1317.45
1955342249735495936,2020-08,0,883.25,441.73,1840.61,-2282.13,-964.68
1955342249735495936,2020-09,628.7,0,0,2387.9,-1759.2,-2723.88
1955342249735495936,2020-10,0,47.51,0,0,-47.51,-2771.39
1955342249735495936,2020-11,0,125.31,1413.91,0,1288.6,-1482.79
1955342249735495936,2020-12,0,1564.88,687.68,0,-877.2,-2359.99
1958747504009500672,2020-01,2230.91,352.05,0,5067.29,-3188.43,-3188.43
1958747504009500672,2020-02,0,904.11,55.97,2117.76,-2965.9,-6154.33
1958747504009500672,2020-03,661.56,617.25,2682.59,489.99,2236.91,-3917.42
1958747504009500672,2020-05,1031.73,2191.26,1031.44,0,-128.09,-4045.51
1958747504009500672,2020-06,226.76,871.11,1667.6,3108.7,-2085.45,-6130.96
1958747504009500672,2020-07,1096.62,1768.64,1853.33,1192.73,-11.42,-6142.38
1958747504009500672,2020-08,1334.04,1001.58,3059.3,1281.13,2110.63,-4031.75
1958747504009500672,2020-09,1053.85,3699.44,4985.11,0,2339.52,-1692.23
1958747504009500672,2020-10,3443.31,0,754.62,3769.23,428.7,-1263.53
1958747504009500672,2020-11,1050.2,1423.42,2144.03,1569.19,201.62,-1061.91
1958747504009500672,2020-12,1391.06,1934.78,0,2990.32,-3534.04,-4595.95
1958828896084349184,2020-01,4348.4,2813.05,571.91,629.41,1477.85,1477.85
1958828896084349184,2020-02,2865.21,1547.84,443.35,1731.37,29.35,1507.2
1958828896084349184,2020-03,2839.24,2706.34,1305.76,2551.31,-1112.65,394.55
1958828896084349184,2020-04,0,1.08,0,15.63,-16.71,377.84
1958828896084349184,2020-05,1539.52,2161.19,791.41,1004.64,-834.9,-457.06
1958828896084349184,2020-06,2588.41,4635.52,1073.56,0,-973.55,-1430.61
1958828896084349184,2020-07,0,1883.05,834.23,1626.1,-2674.92,-4105.53
1958828896084349184,2020-08,853.58,3038.59,2747.44,1228.25,-665.82,-4771.35
1958828896084349184,2020-09,1093.6,1347.29,0,1343.69,-1597.38,-6368.73
1958828896084349184,2020-10,4807.6,2726.96,818.24,5737.72,-2838.84,-9207.57
1958828896084349184,2020-11,1709.44,89.03,5558.87,0,7179.28,-2028.29
1958828896084349184,2020-12,0,3436.89,3742.72,3373.89,-3068.06,-5096.35
1959448192281450496,2020-01,0,2784.91,0,0,-2784.91,-2784.91
1959448192281450496,2020-03,1071.64,0,0,1629.27,-557.63,-3342.54
1959448192281450496,2020-04,0,486.82,1003.4,101.57,415.01,-2927.53
1959448192281450496,2020-05,219.83,307.95,0,3190.95,-3279.07,-6206.6
1959448192281450496,2020-06,259.29,0,0,2137.92,-1878.63,-8085.23
1959448192281450496,2020-07,5494.23,0,427.07,3994.57,1926.73,-6158.5
1959448192281450496,2020-08,0,587.38,245.05,187.45,-529.78,-6688.28
1959448192281450496,2020-09,2618.83,0,792.93,0,3411.76,-3276.52
1959448192281450496,2020-10,1658.86,1722.15,591.91,1440.11,-911.49,-4188.01
1959448192281450496,2020-11,2046.77,447.26,0,1573.81,25.7,-4162.31
1959448192281450496,2020-12,663.51,329.18,1743.68,7666.82,-5588.81,-9751.12
1960812770162024960,2020-01,244.52,0,0,542.57,-298.05,-298.05
1960812770162024960,2020-02,1886.39,2905.78,0,0,-1019.39,-1317.44
1960812770162024960,2020-03,2392.5,0,0,1332.15,1060.35,-257.09
1960812770162024960,2020-04,0,3141.97,0,2857.62,-5999.59,-6256.68
1960812770162024960,2020-05,1813.33,998.18,3189.5,668.09,3336.56,-2920.12
1960812770162024960,2020-06,2886.7,2435.39,1427.01,0,1878.32,-1041.8
1960812770162024960,2020-07,0,2817.11,0,0,-2817.11,-3858.91
1960812770162024960,2020-08,1966.65,0,0,59.83,1906.82,-1952.09
1960812770162024960,2020-09,941.16,321.96,0,0,619.2,-1332.89
1960812770162024960,2020-10,169.33,0,1823.8,0,1993.13,660.24
1960812770162024960,2020-12,1230.94,0,0,0,1230.94,1891.18
1961772406601338880,2020-02,436.62,1581.59,0,1264.4,-2409.37,-2409.37
1961772406601338880,2020-04,866.21,5267.64,0,1727.49,-6128.92,-8538.29
1961772406601338880,2020-05,1198.37,2150.87,514.06,0,-438.44,-8976.73
1961772406601338880,2020-06,6127.09,83.99,1623.92,1133.39,6533.63,-2443.1
1961772406601338880,2020-07,0,2782.02,3125.65,0,343.63,-2099.47
1961772406601338880,2020-08,2502.74,0,0,1587.02,915.72,-1183.75
1961772406601338880,2020-09,1539.03,0,84.81,3292.88,-1669.04,-2852.79
1961772406601338880,2020-10,0,1357.12,1247.72,0,-109.4,-2962.19
1961772406601338880,2020-11,285.52,1364.5,2902.15,0,1823.17,-1139.02
1961772406601338880,2020-12,845.37,603.43,1580.35,435.7,1386.59,247.57
1962590066672242176,2020-01,2105.38,1126.28,0,293.83,685.27,685.27
1962590066672242176,2020-02,211.69,0,2100.39,2300.28,11.8,697.07
1962590066672242176,2020-03,828.84,7894.18,3924.45,1187.5,-4328.39,-3631.32
1962590066672242176,2020-04,1895.6,389.63,452.88,3780,-1821.15,-5452.47
1962590066672242176,2020-05,3481.79,2533.68,1744.02,1711.62,980.51,-4471.96
1962590066672242176,2020-06,1818.57,2401.15,649.06,649.44,-582.96,-5054.92
1962590066672242176,2020-07,3943.16,889.8,5366.1,767.73,7651.73,2596.81
1962590066672242176,2020-08,5994.96,2903.93,5869.1,733.98,8226.15,10822.96
1962590066672242176,2020-09,1125.56,1949.42,3444.86,0,2621,13443.96
1962590066672242176,2020-10,1384.49,2442.44,1167.81,638.59,-528.73,12915.23
1962590066672242176,2020-11,1926.67,1241.62,1826.18,0,2511.23,15426.46
1962590066672242176,2020-12,2038.13,3601.74,1137.98,3211,-3636.63,11789.83
1963362588534690048,2020-01,117.15,2976.43,2059.22,7024.08,-7824.14,-7824.14
1963362588534690048,2020-02,6596.57,4381.25,3656.66,561.07,5310.91,-2513.23
1963362588534690048,2020-03,2240.2,4751.29,4525.43,3091.83,-1077.49,-3590.72
1963362588534690048,2020-04,3081.98,2291.95,5633.61,6171.28,252.36,-3338.36
1963362588534690048,2020-05,2818.9,8758.43,0,4782.73,-10722.26,-14060.62
1963362588534690048,2020-06,4847.46,1391.79,4284.09,1228.69,6511.07,-7549.55
1963362588534690048,2020-07,7296.29,3853.11,2414.76,1824.34,4033.6,-3515.95
1963362588534690048,2020-08,4224.95,7597.77,3938.76,1842.51,-1276.57,-4792.52
1963362588534690048,2020-09,8473.2,3560.92,3333.23,3147.26,5098.25,305.73
1963362588534690048,2020-10,4298.99,4118.27,1938.22,4419.77,-2300.83,-1995.1
1963362588534690048,2020-11,4117.85,2853.21,4871.86,0,6136.5,4141.4
1963362588534690048,2020-12,2073.2,1588.95,3772.49,2304.88,1951.86,6093.26
1964090389845520384,2020-01,2300.52,3313.01,2705.23,4784.98,-3092.24,-3092.24
1964090389845520384,2020-02,3361.26,3021.39,4805.69,5810.23,-664.67,-3756.91
1964090389845520384,2020-03,2378.29,651.59,1452.55,8909.81,-5730.56,-9487.47
1964090389845520384,2020-04,6866.03,3832.5,1391.73,1220.85,3204.41,-6283.06
1964090389845520384,2020-05,3449.48,0,5248.54,1622.51,7075.51,792.45
1964090389845520384,2020-06,2228.95,5096.21,6890.22,5651.13,-1628.17,-835.72
1964090389845520384,2020-07,2560.73,4712.26,574.26,4319.71,-5896.98,-6732.7
1964090389845520384,2020-08,1302.41,2741.33,3033.15,3327.66,-1733.43,-8466.13
1964090389845520384,2020-09,3409.38,4731.97,1108.11,4172.23,-4386.71,-12852.84
1964090389845520384,2020-10,4525.06,5171.06,6141.7,0,5495.7,-7357.14
1964090389845520384,2020-11,3099.09,4529.55,3841.65,4294.56,-1883.37,-9240.51
1964090389845520384,2020-12,3494.01,3064.44,1493.3,3617,-1694.13,-10934.64
1965971290693798912,2020-01,5730.2,6547.71,3363.75,2240.47,305.77,305.77
1965971290693798912,2020-02,4530.64,2082.16,3207.67,8597.62,-2941.47,-2635.7
1965971290693798912,2020-03,5873.38,2702.24,701.68,7466.67,-3593.85,-6229.55
1965971290693798912,2020-04,4822.11,10372.2,3077.3,4089.93,-6562.72,-12792.27
1965971290693798912,2020-05,5778.12,2389.7,7181.17,6552.33,4017.26,-8775.01
1965971290693798912,2020-06,6666.58,4519.41,3547.69,252.1,5442.76,-3332.25
1965971290693798912,2020-07,780.65,5881.65,3342.35,2104.11,-3862.76,-7195.01
1965971290693798912,2020-08,5059.97,7386.97,4715.9,1947.78,441.12,-6753.89
1965971290693798912,2020-09,5353.72,6185.9,4310.89,5138.58,-1659.87,-8413.76
1965971290693798912,2020-10,6716.84,2884.52,8308.91,7665.1,4476.13,-3937.63
1965971290693798912,2020-11,544.27,3318.68,1797.63,4078.67,-5055.45,-8993.08
1965971290693798912,2020-12,6185.68,4963.54,2144.68,6277.73,-2910.91,-11903.99
1967187999376396544,2020-01,2911.48,2381.61,0,2875.66,-2345.79,-2345.79
1967187999376396544,2020-02,3462.08,3843.34,3375.66,2581.48,412.92,-1932.87
1967187999376396544,2020-03,1979.11,2786.79,4238.09,4967.89,-1537.48,-3470.35
1967187999376396544,2020-04,8462.71,3756.24,400.58,1708.64,3398.41,-71.94
1967187999376396544,2020-05,325.86,2008.13,6324.94,1968.88,2673.79,2601.85
1967187999376396544,2020-06,2781.72,5499.76,1329.24,1661.26,-3050.06,-448.21
1967187999376396544,2020-07,4741.66,3530.41,657.14,870.53,997.86,549.65
1967187999376396544,2020-08,408.19,1266.52,0,186.78,-1045.11,-495.46
1967187999376396544,2020-09,3779.88,1884.63,2663.02,4062.94,495.33,-0.13
1967187999376396544,2020-10,2964.84,1994.18,4688.98,1674.97,3984.67,3984.54
1967187999376396544,2020-11,2580.22,1839.07,4835.13,2973.89,2602.39,6586.93
1967187999376396544,2020-12,0,3601.69,3208.35,2645.01,-3038.35,3548.58
1969255136321969920,2020-01,0,1631.39,0,939.49,-2570.88,-2570.88
1969255136321969920,2020-03,201.35,0,0,0,201.35,-2369.53
1969255136321969920,2020-04,2091.47,0,0,0,2091.47,-278.06
1969255136321969920,2020-08,905.8,0,0,1474.56,-568.76,-846.82
1969255136321969920,2020-12,0,1973.98,0,0,-1973.98,-2820.8
1970474654429153792,2020-01,5676.96,3036.5,5589.34,10906.34,-2676.54,-2676.54
1970474654429153792,2020-02,5387.66,5288.82,13112.02,1063.69,12147.17,9470.63
1970474654429153792,2020-03,5920.85,6089.22,1391.61,8764.45,-7541.21,1929.42
1970474654429153792,2020-04,8052.23,1269.08,5477.7,6389.84,5871.01,7800.43
1970474654429153792,2020-05,6404.63,3747.43,58.85,2892.08,-176.03,7624.4
1970474654429153792,2020-06,2751.5,0,5908.19,4918.85,3740.84,11365.24
1970474654429153792,2020-07,11189.82,1368.55,3294.51,5723.44,7392.34,18757.58
1970474654429153792,2020-08,5340.46,1790.84,8552.82,8670.11,3432.33,22189.91
1970474654429153792,2020-09,2526.67,4190.45,3594.46,5052.79,-3122.11,19067.8
1970474654429153792,2020-10,0,4252.18,3156.97,4706.99,-5802.2,13265.6
1970474654429153792,2020-11,7428.68,4445.85,4531.61,4173.55,3340.89,16606.49
1970474654429153792,2020-12,8692.19,3838.55,9842.75,6047,8649.39,25255.88
1971661652595684352,2020-01,922.7,2833.57,862.9,1493.76,-2541.73,-2541.73
1971661652595684352,2020-02,6069.23,0,1450.8,531.73,6988.3,4446.57
1971661652595684352,2020-03,0,1833.82,620.87,2353.89,-3566.84,879.73
1971661652595684352,2020-04,239.02,2852.11,634.73,3674.76,-5653.12,-4773.39
1971661652595684352,2020-05,2622.05,1479.84,1560.36,0,2702.57,-2070.82
1971661652595684352,2020-06,0,2338.7,3890.69,1744.02,-192.03,-2262.85
1971661652595684352,2020-07,6398.6,2371.93,4250.45,2435.65,5841.47,3578.62
1971661652595684352,2020-08,1834.55,0,1840.09,1940.71,1733.93,5312.55
1971661652595684352,2020-09,2753.18,4420.54,1592.48,406.66,-481.54,4831.01
1971661652595684352,2020-10,2897.29,2179.19,45.99,0,764.09,5595.1
1971661652595684352,2020-11,1457.18,4304.2,0,1394.37,-4241.39,1353.71
1971661652595684352,2020-12,758.88,2966.91,0,0,-2208.03,-854.32
1972296022102569216,2020-01,985.3,236.52,0,1384.79,-636.01,-636.01
1972296022102569216,2020-02,1586.29,90.73,514.38,1977.04,32.9,-603.11
1972296022102569216,2020-03,920.93,1054.37,2175.7,2828.09,-785.83,-1388.94
1972296022102569216,2020-04,3229.05,2766.64,2266.58,785.9,1943.09,554.15
1972296022102569216,2020-05,2411.09,2423.6,3969.86,1550.39,2406.96,2961.11
1972296022102569216,2020-06,3754.56,0,1326.25,3722.32,1358.49,4319.6
1972296022102569216,2020-07,4792.21,985.58,1329.6,6167.42,-1031.19,3288.41
1972296022102569216,2020-08,3080.45,4364.93,1724.34,2862.13,-2422.27,866.14
1972296022102569216,2020-09,3130.28,0,0,0,3130.28,3996.42
1972296022102569216,2020-10,0,2167.16,2333.66,1572.69,-1406.19,2590.23
1972296022102569216,2020-11,1409.98,0,499.11,1273.77,635.32,3225.55
1972296022102569216,2020-12,3635.62,0,2031.13,0,5666.75,8892.3
1972456641246457856,2020-01,2756.33,15470.76,3663.08,3761.18,-12812.53,-12812.53
1972456641246457856,2020-02,4600.48,3319.95,453.97,1171.25,563.25,-12249.28
1972456641246457856,2020-03,5991.24,5480.22,3257.59,4613.42,-844.81,-13094.09
1972456641246457856,2020-04,5420.07,2665.9,3181.62,5619.44,316.35,-12777.74
1972456641246457856,2020-05,8255.46,2832.63,3947.57,5598.96,3771.44,-9006.3
1972456641246457856,2020-06,2096.03,1950.09,2423.14,3891.76,-1322.68,-10328.98
1972456641246457856,2020-07,406.03,7120.99,3099.01,2859.24,-6475.19,-16804.17
1972456641246457856,2020-08,1469.86,3029.32,4057.82,4066.36,-1568,-18372.17
1972456641246457856,2020-09,3784.35,4895.18,5318.3,10349.05,-6141.58,-24513.75
1972456641246457856,2020-10,6481.47,10003.45,3527.24,0,5.26,-24508.49
1972456641246457856,2020-11,3765.82,3900,2371.28,5008.08,-2770.98,-27279.47
1972456641246457856,2020-12,3886.22,5908.41,2601.5,1050.66,-471.35,-27750.82
1973342107624265728,2020-01,2729.2,8439.23,2146.46,3791.52,-7355.09,-7355.09
1973342107624265728,2020-02,1847,2210.44,234.14,799.22,-928.52,-8283.61
1973342107624265728,2020-03,3739.62,3756.7,5927.27,3130.23,2779.96,-5503.65
1973342107624265728,2020-04,3377.62,3346.71,6227.07,2643.8,3614.18,-1889.47
1973342107624265728,2020-05,2810.71,5558.33,1784.59,3708.62,-4671.65,-6561.12
1973342107624265728,2020-07,4428.52,1224.49,2526.46,3550.14,2180.35,-4380.77
1973342107624265728,2020-08,2229.39,985.71,5302.19,2724.21,3821.66,-559.11
1973342107624265728,2020-09,0,61.18,2908.47,3369.8,-522.51,-1081.62
1973342107624265728,2020-10,2409.25,1274.92,0,4413.88,-3279.55,-4361.17
1973342107624265728,2020-11,44.08,1635.33,1075.44,2024.06,-2539.87,-6901.04
1974014533729869312,2020-01,8522.06,3876.71,259.16,4117.12,787.39,787.39
1974014533729869312,2020-02,4749.87,2708.93,1057.81,9719.76,-6621.01,-5833.62
1974014533729869312,2020-03,3278.04,1971.02,4470.55,4812.57,965,-4868.62
1974014533729869312,2020-04,10017.22,1776.54,3063.15,2451.92,8851.91,3983.29
1974014533729869312,2020-05,3390.2,8075.4,3894.89,3403.13,-4193.44,-210.15
1974014533729869312,2020-06,542.1,4280.66,5416.99,5961.73,-4283.3,-4493.45
1974014533729869312,2020-07,3886.24,4121.39,7006.36,2333.54,4437.67,-55.78
1974014533729869312,2020-08,8693.07,4836.32,11054.25,4402.06,10508.94,10453.16
1974014533729869312,2020-09,2092.22,1041.37,2053.77,4033.38,-928.76,9524.4
1974014533729869312,2020-10,6258.1,5108.79,6304.34,2832.23,4621.42,14145.82
1974014533729869312,2020-11,7089.04,8273.54,2911.83,6698.89,-4971.56,9174.26
1974014533729869312,2020-12,3408.63,4703.64,5955.17,6420.32,-1760.16,7414.1
1976905785592106240,2020-01,2253.49,2216.41,2349.43,285.57,2100.94,2100.94
1976905785592106240,2020-02,2343.18,4653.48,2257.44,7086.1,-7138.96,-5038.02
1976905785592106240,2020-03,5176.6,3223.95,1753.1,3888.03,-182.28,-5220.3
1976905785592106240,2020-04,797.91,2488.43,2987.83,6761.55,-5464.24,-10684.54
